area_data_type,geography_type,geography_id,geography_desc,total_area,mobilebb_3g_area_st_pct,mobilebb_3g_area_iv_pct,mobilebb_4g_area_st_pct,mobilebb_4g_area_iv_pct,mobilebb_5g_spd1_area_st_pct,mobilebb_5g_spd1_area_iv_pct,mobilebb_5g_spd2_area_st_pct,mobilebb_5g_spd2_area_iv_pct
Total,Census Place,0169240,"Semmes, AL",36.234380000,0.000000000,0.000000000,1.000000000,0.944767442,1.000000000,0.953488372,0.982558140,0.921511628
Total,Census Place,0169648,"Sheffield, AL",18.222522500,0.000000000,0.000000000,1.000000000,0.971098266,1.000000000,0.988439306,0.994219653,0.959537572
Total,Census Place,0169672,"Shelby, AL",49.927605000,0.000000000,0.000000000,1.000000000,0.808016878,0.932489451,0.500000000,0.670886076,0.415611814
Total,Census Place,0169840,"Shiloh, AL",5.687955000,0.000000000,0.000000000,1.000000000,1.000000000,0.981481481,0.277777778,0.666666667,0.259259259
Total,Census Place,0169978,"Shoal Creek, AL",14.219887500,0.000000000,0.000000000,1.000000000,0.844444444,1.000000000,0.814814815,0.940740741,0.703703704
Total,Census Place,0170128,"Shorter, AL",11.586575000,0.000000000,0.000000000,1.000000000,0.990909091,1.000000000,0.700000000,0.981818182,0.400000000
Total,Census Place,0170416,"Silas, AL",13.166562500,0.000000000,0.000000000,1.000000000,1.000000000,0.992000000,0.528000000,0.824000000,0.360000000
Total,Census Place,0170536,"Silverhill, AL",3.370640000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.937500000,1.000000000,0.906250000
Total,Census Place,0170632,"Sims Chapel, AL",14.746550000,0.000000000,0.000000000,0.828571429,0.064285714,0.385714286,0.050000000,0.085714286,0.028571429
Total,Census Place,0170704,"Sipsey, AL",1.158657500,0.000000000,0.000000000,1.000000000,0.909090909,0.909090909,0.636363636,0.727272727,0.181818182
Total,Census Place,0170896,"Skyline, AL",10.533250000,0.000000000,0.000000000,0.990000000,0.760000000,0.220000000,0.010000000,0.190000000,0.010000000
Total,Census Place,0171040,"Slocomb, AL",24.858470000,0.000000000,0.000000000,1.000000000,0.983050847,0.995762712,0.677966102,0.936440678,0.495762712
Total,Census Place,0171190,"Smiths Station, AL",21.909160000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.985576923
Total,Census Place,0171201,"Smoke Rise, AL",15.273212500,0.000000000,0.000000000,1.000000000,0.993103448,0.993103448,0.827586207,0.827586207,0.482758621
Total,Census Place,0171280,"Snead, AL",14.535885000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.920289855,0.927536232,0.833333333
Total,Census Place,0171496,"Somerville, AL",9.163927500,0.000000000,0.000000000,1.000000000,0.988505747,1.000000000,0.954022989,0.954022989,0.793103448
Total,Census Place,0171832,"Southside, AL",50.770265000,0.000000000,0.000000000,1.000000000,0.892116183,0.973029046,0.875518672,0.917012448,0.838174274
Total,Census Place,0171900,"South Vinemont, AL",2.211982500,0.000000000,0.000000000,1.000000000,1.000000000,0.952380952,0.333333333,0.904761905,0.285714286
Total,Census Place,0171976,"Spanish Fort, AL",90.059287500,0.000000000,0.000000000,0.997660819,0.847953216,0.961403509,0.775438596,0.811695906,0.619883041
Total,Census Place,0172408,"Spring Garden, AL",5.898620000,0.000000000,0.000000000,1.000000000,0.250000000,0.625000000,0.071428571,0.464285714,0.071428571
Total,Census Place,0172600,"Springville, AL",25.911795000,0.000000000,0.000000000,1.000000000,0.967479675,1.000000000,0.873983740,0.987804878,0.727642276
Total,Census Place,0172672,"Spruce Pine, AL",2.527980000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.958333333,0.791666667
Total,Census Place,0172720,"Standing Rock, AL",8.637265000,0.000000000,0.000000000,1.000000000,0.073170732,0.670731707,0.012195122,0.097560976,0.000000000
Total,Census Place,0172816,"Stapleton, AL",27.597115000,0.000000000,0.000000000,1.000000000,0.774809160,0.916030534,0.408396947,0.698473282,0.244274809
Total,Census Place,0172888,"Steele, AL",18.433187500,0.000000000,0.000000000,1.000000000,0.960000000,1.000000000,0.817142857,0.994285714,0.668571429
Total,Census Place,0173056,"Sterrett, AL",62.356840000,0.000000000,0.000000000,1.000000000,0.312500000,0.532094595,0.079391892,0.251689189,0.032094595
Total,Census Place,0173080,"Stevenson, AL",21.803827500,0.000000000,0.000000000,0.995169082,0.942028986,0.975845411,0.826086957,0.893719807,0.695652174
Total,Census Place,0173152,"Stewartville, AL",64.042160000,0.000000000,0.000000000,0.963815789,0.452302632,0.449013158,0.100328947,0.241776316,0.055921053
Total,Census Place,0173272,"Stockton, AL",24.331807500,0.000000000,0.000000000,1.000000000,0.519480519,0.424242424,0.112554113,0.190476190,0.090909091
Total,Census Place,0173728,"Sulligent, AL",20.329172500,0.000000000,0.000000000,1.000000000,0.953367876,0.994818653,0.730569948,0.922279793,0.642487047
Total,Census Place,0173848,"Sumiton, AL",13.903890000,0.000000000,0.000000000,1.000000000,0.992424242,1.000000000,0.939393939,0.871212121,0.727272727
Total,Census Place,0173872,"Summerdale, AL",26.438457500,0.000000000,0.000000000,1.000000000,0.920318725,0.980079681,0.868525896,0.884462151,0.609561753
Total,Census Place,0174160,"Susan Moore, AL",14.535885000,0.000000000,0.000000000,1.000000000,0.992753623,1.000000000,0.891304348,0.884057971,0.739130435
Total,Census Place,0174304,"Sweet Water, AL",6.003952500,0.000000000,0.000000000,1.000000000,1.000000000,0.105263158,0.000000000,0.070175439,0.000000000
Total,Census Place,0174352,"Sylacauga, AL",54.140905000,0.000000000,0.000000000,1.000000000,0.922178988,0.978599222,0.727626459,0.891050584,0.511673152
Total,Census Place,0174400,"Sylvania, AL",23.067817500,0.000000000,0.000000000,1.000000000,0.958904110,0.995433790,0.785388128,0.890410959,0.630136986
Total,Census Place,0174424,"Sylvan Springs, AL",24.753137500,0.000000000,0.000000000,1.000000000,0.795744681,0.834042553,0.331914894,0.523404255,0.204255319
Total,Census Place,0174592,"Talladega, AL",69.624782500,0.000000000,0.000000000,1.000000000,0.965204236,0.972768533,0.715582451,0.891074130,0.636913767
Total,Census Place,0174616,"Talladega Springs, AL",3.265307500,0.000000000,0.000000000,1.000000000,0.870967742,0.903225806,0.161290323,0.516129032,0.096774194
Total,Census Place,0174688,"Tallassee, AL",31.599750000,0.000000000,0.000000000,1.000000000,0.940000000,1.000000000,0.553333333,0.956666667,0.370000000
Total,Census Place,0174976,"Tarrant, AL",16.958532500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.993788820,0.987577640,0.937888199
Total,Census Place,0175096,"Taylor, AL",19.275847500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.956284153,1.000000000,0.797814208
Total,Census Place,0175768,"Theodore, AL",20.118507500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,0175936,"Thomaston, AL",5.266625000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.940000000,1.000000000,0.700000000
Total,Census Place,0175960,"Thomasville, AL",22.225157500,0.000000000,0.000000000,1.000000000,1.000000000,0.966824645,0.805687204,0.919431280,0.691943128
Total,Census Place,0176080,"Thorsby, AL",15.694542500,0.000000000,0.000000000,1.000000000,0.711409396,0.946308725,0.281879195,0.731543624,0.154362416
Total,Census Place,0176200,"Tibbie, AL",4.423965000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.857142857
Total,Census Place,0176208,"Tidmore Bend, AL",25.701130000,0.000000000,0.000000000,1.000000000,0.901639344,1.000000000,0.905737705,0.991803279,0.750000000
Total,Census Place,0176320,"Tillmans Corner, AL",32.863740000,0.000000000,0.000000000,1.000000000,0.996794872,1.000000000,1.000000000,1.000000000,0.993589744
Total,Census Place,0176584,"Town Creek, AL",6.635947500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.873015873,0.952380952,0.730158730
Total,Census Place,0176632,"Toxey, AL",1.895985000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.166666667,0.388888889,0.000000000
Total,Census Place,0176680,"Trafford, AL",6.635947500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.857142857,0.920634921,0.777777778
Total,Census Place,0176824,"Triana, AL",7.583940000,0.000000000,0.000000000,1.000000000,0.986111111,1.000000000,0.902777778,0.986111111,0.888888889
Total,Census Place,0176872,"Trinity, AL",12.850565000,0.000000000,0.000000000,1.000000000,0.991803279,1.000000000,0.926229508,0.991803279,0.827868852
Total,Census Place,0176920,"Troy, AL",74.575410000,0.000000000,0.000000000,1.000000000,0.922316384,0.966101695,0.642655367,0.837570621,0.512711864
Total,Census Place,0176944,"Trussville, AL",93.219262500,0.000000000,0.000000000,1.000000000,0.915254237,0.971751412,0.805649718,0.870056497,0.728813559
Total,Census Place,0177256,"Tuscaloosa, AL",187.491850000,0.000000000,0.000000000,1.000000000,0.957303371,0.982022472,0.888202247,0.944943820,0.820224719
Total,Census Place,0177280,"Tuscumbia, AL",24.542472500,0.000000000,0.000000000,1.000000000,0.982832618,1.000000000,0.901287554,0.974248927,0.733905579
Total,Census Place,0177304,"Tuskegee, AL",45.819637500,0.000000000,0.000000000,1.000000000,0.857471264,0.986206897,0.441379310,0.793103448,0.287356322
Total,Census Place,0177352,"Twin, AL",8.742597500,0.000000000,0.000000000,1.000000000,0.975903614,1.000000000,0.855421687,0.903614458,0.710843373
Total,Census Place,0177580,"Underwood-Petersville, AL",14.957215000,0.000000000,0.000000000,1.000000000,0.978873239,1.000000000,0.873239437,1.000000000,0.802816901
Total,Census Place,0177616,"Union, AL",2.001317500,0.000000000,0.000000000,1.000000000,1.000000000,0.052631579,0.000000000,0.052631579,0.000000000
Total,Census Place,0177784,"Union Grove, AL",1.474655000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.928571429
Total,Census Place,0177880,"Union Springs, AL",17.590527500,0.000000000,0.000000000,1.000000000,0.958083832,0.784431138,0.395209581,0.688622754,0.377245509
Total,Census Place,0177904,"Uniontown, AL",39.078357500,0.000000000,0.000000000,1.000000000,1.000000000,0.951482480,0.609164420,0.816711590,0.442048518
Total,Census Place,0178120,"Uriah, AL",4.213300000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,0178204,"Valley, AL",34.127730000,0.000000000,0.000000000,1.000000000,0.978395062,1.000000000,0.654320988,0.938271605,0.472222222
Total,Census Place,0178232,"Valley Grande, AL",87.215310000,0.000000000,0.000000000,1.000000000,1.000000000,0.800724638,0.304347826,0.537439614,0.200483092
Total,Census Place,0178240,"Valley Head, AL",10.322585000,0.000000000,0.000000000,1.000000000,0.928571429,1.000000000,0.734693878,0.928571429,0.438775510
Total,Census Place,0178264,"Vance, AL",26.965120000,0.000000000,0.000000000,1.000000000,0.925781250,0.910156250,0.707031250,0.843750000,0.550781250
Total,Census Place,0178312,"Vandiver, AL",54.562235000,0.000000000,0.000000000,1.000000000,0.830115830,0.853281853,0.370656371,0.687258687,0.171814672
Total,Census Place,0178480,"Vernon, AL",15.167880000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.951388889,0.972222222,0.812500000
Total,Census Place,0178552,"Vestavia Hills, AL",54.035572500,0.000000000,0.000000000,1.000000000,0.988304094,0.994152047,0.912280702,0.955165692,0.832358674
Total,Census Place,0178984,"Vina, AL",12.429235000,0.000000000,0.000000000,1.000000000,0.889830508,1.000000000,0.779661017,0.940677966,0.661016949
Total,Census Place,0179008,"Vincent, AL",55.615560000,0.000000000,0.000000000,1.000000000,0.882575758,0.971590909,0.700757576,0.827651515,0.500000000
Total,Census Place,0179032,"Vinegar Bend, AL",23.805145000,0.000000000,0.000000000,0.986725664,0.287610619,0.477876106,0.079646018,0.367256637,0.061946903
Total,Census Place,0179272,"Vredenburgh, AL",3.897302500,0.000000000,0.000000000,0.972972973,0.702702703,0.000000000,0.000000000,0.000000000,0.000000000
Total,Census Place,0179344,"Wadley, AL",4.107967500,0.000000000,0.000000000,1.000000000,1.000000000,0.897435897,0.384615385,0.641025641,0.307692308
Total,Census Place,0179488,"Waldo, AL",7.794605000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.959459459,1.000000000,0.864864865
Total,Census Place,0179728,"Walnut Grove, AL",13.271895000,0.000000000,0.000000000,1.000000000,0.920634921,0.595238095,0.150793651,0.515873016,0.150793651
Total,Census Place,0179944,"Warrior, AL",25.490465000,0.000000000,0.000000000,1.000000000,0.983471074,0.995867769,0.925619835,0.962809917,0.814049587
Total,Census Place,0180064,"Waterloo, AL",2.317315000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.500000000,1.000000000,0.136363636
Total,Census Place,0180256,"Waverly, AL",7.478607500,0.000000000,0.000000000,1.000000000,1.000000000,0.971830986,0.464788732,0.915492958,0.352112676
Total,Census Place,0180352,"Weaver, AL",9.058595000,0.000000000,0.000000000,1.000000000,0.848837209,1.000000000,0.860465116,0.976744186,0.732558140
Total,Census Place,0180376,"Webb, AL",30.125095000,0.000000000,0.000000000,1.000000000,0.926573427,0.979020979,0.751748252,0.877622378,0.444055944
Total,Census Place,0180496,"Wedowee, AL",9.479925000,0.000000000,0.000000000,1.000000000,0.988888889,1.000000000,0.722222222,0.955555556,0.533333333
Total,Census Place,0180736,"Weogufka, AL",13.377227500,0.000000000,0.000000000,0.944881890,0.086614173,0.062992126,0.000000000,0.015748031,0.000000000
Total,Census Place,0180928,"West Blocton, AL",12.639900000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.800000000,0.991666667,0.675000000
Total,Census Place,0181084,"West End-Cobb Town, AL",11.059912500,0.000000000,0.000000000,1.000000000,0.990476190,1.000000000,1.000000000,1.000000000,0.971428571
Total,Census Place,0181336,"West Jefferson, AL",4.845295000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.956521739,0.978260870,0.826086957
Total,Census Place,0181504,"Westover, AL",51.296927500,0.000000000,0.000000000,1.000000000,0.644763860,0.813141684,0.537987680,0.634496920,0.425051335
Total,Census Place,0181528,"West Point, AL",9.374592500,0.000000000,0.000000000,1.000000000,0.887640449,1.000000000,0.662921348,0.876404494,0.393258427
Total,Census Place,0181720,"Wetumpka, AL",30.651757500,0.000000000,0.000000000,1.000000000,0.993127148,1.000000000,0.749140893,0.975945017,0.573883162
Total,Census Place,0181744,"Whatley, AL",3.370640000,0.000000000,0.000000000,1.000000000,0.937500000,1.000000000,0.531250000,1.000000000,0.531250000
Total,Census Place,0181912,"White Hall, AL",40.447680000,0.000000000,0.000000000,0.885416667,0.216145833,0.333333333,0.070312500,0.161458333,0.013020833
Total,Census Place,0182104,"White Plains, AL",34.549060000,0.000000000,0.000000000,1.000000000,0.743902439,0.594512195,0.149390244,0.432926829,0.106707317
Total,Census Place,0182176,"Whitesboro, AL",46.662297500,0.000000000,0.000000000,1.000000000,0.760722348,0.817155756,0.169300226,0.485327314,0.094808126
Total,Census Place,0182848,"Wilsonville, AL",28.966437500,0.000000000,0.000000000,1.000000000,0.887272727,0.978181818,0.520000000,0.796363636,0.429090909
Total,Census Place,0182872,"Wilton, AL",2.527980000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.958333333,1.000000000,0.958333333
Total,Census Place,0182992,"Winfield, AL",45.819637500,0.000000000,0.000000000,0.997701149,0.793103448,0.924137931,0.586206897,0.733333333,0.429885057
Total,Census Place,0183400,"Woodland, AL",4.213300000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.500000000,0.975000000,0.500000000
Total,Census Place,0183640,"Woodstock, AL",18.433187500,0.000000000,0.000000000,1.000000000,0.908571429,0.942857143,0.542857143,0.794285714,0.445714286
Total,Census Place,0183664,"Woodville, AL",17.695860000,0.000000000,0.000000000,1.000000000,0.863095238,0.964285714,0.702380952,0.875000000,0.529761905
Total,Census Place,0183976,"Yellow Bluff, AL",1.579987500,0.000000000,0.000000000,1.000000000,1.000000000,0.933333333,0.066666667,0.200000000,0.000000000
Total,Census Place,0184096,"York, AL",17.801192500,0.000000000,0.000000000,1.000000000,1.000000000,0.798816568,0.171597633,0.556213018,0.100591716
Urban,Census Place,0100460,"Adamsville, AL",12.534567500,0.000000000,0.000000000,1.000000000,0.991596639,0.983193277,0.890756303,0.957983193,0.857142857
Urban,Census Place,0100820,"Alabaster, AL",55.510227500,0.000000000,0.000000000,1.000000000,0.996204934,1.000000000,0.977229602,0.988614801,0.889943074
Urban,Census Place,0100988,"Albertville, AL",37.287705000,0.000000000,0.000000000,1.000000000,0.997175141,1.000000000,0.881355932,0.971751412,0.720338983
Urban,Census Place,0101132,"Alexander City, AL",25.279800000,0.000000000,0.000000000,1.000000000,0.983333333,0.987500000,0.591666667,0.904166667,0.475000000
Urban,Census Place,0101180,"Alexandria, AL",0.842660000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.875000000
Urban,Census Place,0101396,"Allgood, AL",1.053325000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.900000000
Urban,Census Place,0101708,"Andalusia, AL",17.906525000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.894117647,0.935294118,0.735294118
Urban,Census Place,0101852,"Anniston, AL",52.771582500,0.000000000,0.000000000,1.000000000,0.994011976,1.000000000,0.982035928,0.990019960,0.940119760
Urban,Census Place,0102116,"Arab, AL",21.593162500,0.000000000,0.000000000,1.000000000,0.975609756,0.990243902,0.790243902,0.800000000,0.546341463
Urban,Census Place,0102320,"Argo, AL",7.478607500,0.000000000,0.000000000,1.000000000,0.943661972,0.985915493,0.718309859,0.859154930,0.647887324
Urban,Census Place,0102956,"Athens, AL",47.399625000,0.000000000,0.000000000,1.000000000,0.995555556,1.000000000,0.993333333,0.995555556,0.955555556
Urban,Census Place,0103004,"Atmore, AL",11.797240000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.991071429,0.857142857
Urban,Census Place,0103028,"Attalla, AL",15.167880000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.993055556,0.993055556,0.902777778
Urban,Census Place,0103076,"Auburn, AL",95.852575000,0.000000000,0.000000000,1.000000000,0.978021978,1.000000000,0.942857143,0.980219780,0.893406593
Urban,Census Place,0104660,"Bay Minette, AL",17.590527500,0.000000000,0.000000000,1.000000000,0.970059880,1.000000000,0.892215569,0.976047904,0.790419162
Urban,Census Place,0105980,"Bessemer, AL",63.304832500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.985024958,0.991680532,0.951747088
Urban,Census Place,0107000,"Birmingham, AL",281.448440000,0.000000000,0.000000000,1.000000000,0.998128743,1.000000000,0.981287425,0.993263473,0.950598802
Urban,Census Place,0107912,"Boaz, AL",21.171832500,0.000000000,0.000000000,1.000000000,0.995024876,1.000000000,0.870646766,0.935323383,0.766169154
Urban,Census Place,0108248,"Bon Air, AL",0.526662500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.600000000,1.000000000,0.400000000
Urban,Census Place,0108272,"Bon Secour, AL",3.791970000,0.000000000,0.000000000,1.000000000,0.944444444,1.000000000,0.805555556,0.972222222,0.583333333
Urban,Census Place,0109064,"Brantleyville, AL",3.159975000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.833333333,0.966666667,0.800000000
Urban,Census Place,0109208,"Brewton, AL",10.638582500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.801980198,0.970297030,0.603960396
Urban,Census Place,0109328,"Bridgeport, AL",9.058595000,0.000000000,0.000000000,1.000000000,0.709302326,0.976744186,0.302325581,0.720930233,0.232558140
Urban,Census Place,0109400,"Brighton, AL",3.686637500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571
Urban,Census Place,0109500,"Brook Highland, AL",7.057277500,0.000000000,0.000000000,1.000000000,1.000000000,0.985074627,0.895522388,0.970149254,0.791044776
Urban,Census Place,0109736,"Brookside, AL",2.001317500,0.000000000,0.000000000,1.000000000,0.894736842,0.947368421,0.631578947,0.947368421,0.526315789
Urban,Census Place,0111416,"Calera, AL",26.438457500,0.000000000,0.000000000,1.000000000,0.988047809,1.000000000,0.948207171,0.980079681,0.880478088
Urban,Census Place,0113264,"Center Point, AL",16.642535000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.962025316,0.993670886,0.898734177
Urban,Census Place,0114104,"Chelsea, AL",12.218570000,0.000000000,0.000000000,1.000000000,0.991379310,1.000000000,0.948275862,0.939655172,0.870689655
Urban,Census Place,0114392,"Chickasaw, AL",9.479925000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.988888889,1.000000000,0.988888889
Urban,Census Place,0114464,"Childersburg, AL",15.167880000,0.000000000,0.000000000,1.000000000,0.972222222,1.000000000,0.708333333,0.819444444,0.548611111
Urban,Census Place,0115136,"Clanton, AL",21.909160000,0.000000000,0.000000000,1.000000000,0.980769231,1.000000000,0.750000000,0.961538462,0.567307692
Urban,Census Place,0115256,"Clay, AL",16.010540000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.940789474,0.986842105,0.875000000
Urban,Census Place,0116936,"Concord, AL",6.425282500,0.000000000,0.000000000,1.000000000,0.983606557,1.000000000,0.967213115,0.983606557,0.950819672
Urban,Census Place,0117176,"Coosada, AL",1.474655000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,0117704,"Cottondale, AL",8.953262500,0.000000000,0.000000000,1.000000000,0.941176471,1.000000000,0.941176471,0.976470588,0.847058824
Urban,Census Place,0118304,"Creola, AL",2.738645000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.961538462
Urban,Census Place,0118976,"Cullman, AL",38.657027500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.975476839,0.991825613,0.700272480
Urban,Census Place,0119360,"Daleville, AL",10.322585000,0.000000000,0.000000000,1.000000000,0.948979592,0.979591837,0.714285714,0.846938776,0.428571429
Urban,Census Place,0119648,"Daphne, AL",44.450315000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.997630332,1.000000000,0.950236967
Urban,Census Place,0120104,"Decatur, AL",74.048747500,0.000000000,0.000000000,1.000000000,0.997155050,1.000000000,0.985775249,0.995732575,0.910384068
Urban,Census Place,0120296,"Demopolis, AL",11.481242500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.871559633,1.000000000,0.770642202
Urban,Census Place,0121184,"Dothan, AL",129.769640000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.992694805,1.000000000,0.947240260
Urban,Census Place,0122088,"Eagle Point, AL",5.055960000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.958333333,0.979166667,0.895833333
Urban,Census Place,0122216,"East Brewton, AL",5.055960000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.729166667,0.875000000,0.645833333
Urban,Census Place,0122504,"East Point, AL",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,0123032,"Edgewater, AL",1.158657500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,0123320,"Elberta, AL",1.579987500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.933333333
Urban,Census Place,0124184,"Enterprise, AL",49.927605000,0.000000000,0.000000000,1.000000000,0.989451477,0.995780591,0.894514768,0.924050633,0.605485232
Urban,Census Place,0124568,"Eufaula, AL",17.063865000,0.000000000,0.000000000,1.000000000,1.000000000,0.938271605,0.629629630,0.820987654,0.543209877
Urban,Census Place,0125120,"Fairfield, AL",9.058595000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.988372093
Urban,Census Place,0125240,"Fairhope, AL",30.230427500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.979094077,0.996515679,0.930313589
Urban,Census Place,0125648,"Falkville, AL",3.370640000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.843750000
Urban,Census Place,0126896,"Florence, AL",61.092850000,0.000000000,0.000000000,1.000000000,0.991379310,1.000000000,0.979310345,0.993103448,0.950000000
Urban,Census Place,0126992,"Foley, AL",42.448997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.987593052,0.977667494,0.843672457
Urban,Census Place,0127088,"Forestdale, AL",17.379862500,0.000000000,0.000000000,1.000000000,0.975757576,0.993939394,0.951515152,0.981818182,0.896969697
Urban,Census Place,0127616,"Fort Payne, AL",23.489147500,0.000000000,0.000000000,1.000000000,0.991031390,1.000000000,0.869955157,0.982062780,0.721973094
Urban,Census Place,0127640,"Fort Rucker, AL",5.161292500,0.000000000,0.000000000,1.000000000,0.979591837,1.000000000,0.897959184,1.000000000,0.755102041
Urban,Census Place,0128552,"Fultondale, AL",22.962485000,0.000000000,0.000000000,1.000000000,1.000000000,0.995412844,0.926605505,0.986238532,0.862385321
Urban,Census Place,0128696,"Gadsden, AL",78.051382500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.994601889,1.000000000,0.973009447
Urban,Census Place,0129056,"Gardendale, AL",34.865057500,0.000000000,0.000000000,1.000000000,0.957703927,0.978851964,0.854984894,0.909365559,0.776435045
Urban,Census Place,0129992,"Glencoe, AL",8.847930000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.988095238
Urban,Census Place,0130496,"Good Hope, AL",6.635947500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.936507937
Urban,Census Place,0131348,"Grayson Valley, AL",4.950627500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.787234043,0.957446809,0.638297872
Urban,Census Place,0131384,"Graysville, AL",11.691907500,0.000000000,0.000000000,1.000000000,0.972972973,1.000000000,0.846846847,0.936936937,0.747747748
Urban,Census Place,0131912,"Greenville, AL",14.746550000,0.000000000,0.000000000,1.000000000,0.964285714,0.985714286,0.771428571,0.814285714,0.592857143
Urban,Census Place,0132056,"Grimes, AL",1.158657500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.818181818
Urban,Census Place,0132272,"Gulf Shores, AL",48.347617500,0.000000000,0.000000000,1.000000000,0.995642702,0.997821351,0.928104575,0.965141612,0.769063181
Urban,Census Place,0132416,"Guntersville, AL",21.487830000,0.000000000,0.000000000,1.000000000,0.965686275,0.995098039,0.789215686,0.946078431,0.558823529
Urban,Census Place,0133448,"Hartselle, AL",31.178420000,0.000000000,0.000000000,1.000000000,0.966216216,1.000000000,0.979729730,0.996621622,0.905405405
Urban,Census Place,0133472,"Harvest, AL",13.166562500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.992000000,1.000000000,0.960000000
Urban,Census Place,0134024,"Helena, AL",26.543790000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.968253968,0.984126984,0.865079365
Urban,Census Place,0134490,"Highland Lakes, AL",10.322585000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.989795918,1.000000000,0.948979592
Urban,Census Place,0135152,"Hobson City, AL",1.895985000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,0135392,"Hokes Bluff, AL",1.263990000,0.000000000,0.000000000,1.000000000,0.916666667,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,0135704,"Holt, AL",5.161292500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
